,remote_hostname,company,company_website,result
1800,bannersnack.com,Bannersnack,https://www.bannersnack.com/,marketing
1801,sony-asia.com,Sony Corporation,https://www.sony.com/,first-party host
1802,wtnet.de,WTnet GmbH,https://www.wtnet.de/,DNS
1803,tng.de,TNG Technology Consulting GmbH,https://www.tngtech.com,first-party host
1804,vsm.sh,,,
1805,ooklaserver.net,Ookla,https://www.ookla.com/,CDN
1806,stocard-backend.com,Stocard,https://www.stocardapp.com/,CDN
1807,stocard.de,Stocard,https://www.stocardapp.com/,first-party host
1808,doodle.com,Doodle AG,https://doodle.com/,first-party host
1809,cardiogr.am,Cardiogram,https://cardiogram.com/,analytics
1810,88-f.net,Unknown,,CDN
1811,evehome.com,Eve Systems GmbH,https://www.evehome.com/,first-party host
1812,web.de,1&1 Mail & Media GmbH,https://www.mailandmedia.1und1.de/,first-party host
1813,amazon.eu,Amazon,https://www.amazon.com/,first-party host
1814,chime.aws,Amazon,https://www.amazon.com/,CDN
1815,nai.com,Oracle,https://www.oracle.com,marketing
1816,travelfuntu.com,TravelFuntu,travelfuntu.com,marketing
1817,cookielaw.org,CIVIC,https://www.civic.com,marketing
1818,ugdturner.com,"Turner Broadcasting System, Inc.",https://www.turner.com/,marketing
1819,flightcdn.com,Flight,https://flight.co/,CDN
1820,nordcdn.com,NordVPN,https://nordvpn.com/,CDN
1821,creativecommons.org,Creative Commons,https://creativecommons.org/,first-party host
1822,ltlxvxjjmvhn.me,,,advertising
1823,epgsky.com,,,
1824,advertising.com,AOL,https://www.aol.com/,advertising
1825,w55c.net,W55c,https://w55c.com/,CDN
1826,turn.com,Amobee,https://www.amobee.com/,advertising
1827,linksynergy.com,Rakuten Marketing,https://rakutenmarketing.com/,tracking
1828,fossmint.com,FossMint,https://www.fossmint.com/,marketing
1829,sync.com,Sync.com,https://www.sync.com/,CDN
1830,eloqua.com,Oracle,https://www.oracle.com/,marketing
1831,line-scdn.net,LINE Corporation,https://linecorp.com/,CDN
1832,naver.jp,NAVER Corporation,https://www.navercorp.com/en,first-party host
1833,lithium.com,Lithium Technologies,https://www.lithium.com/,marketing
1834,rackcdn.com,Rackspace Technology,https://www.rackspace.com/,CDN
1835,wayfair.com,Wayfair,www.wayfair.com,e-commerce
1836,bluecore.com,Bluecore,https://www.bluecore.com/,marketing
1837,res-x.com,Unknown,,Advertising
1838,gimbal.com,Gimbal,https://gimbal.com/,marketing
1839,tripit.com,TripIt,https://www.tripit.com/,first-party host
1840,myfoscam.org,Foscam,https://www.foscam.com/,static server
1841,blueirissoftware.com,Blue Iris Software,https://blueirissoftware.com/,marketing
1842,freshdesk.com,Freshworks,https://www.freshworks.com/,marketing
1843,fuse.net,Cincinnati Bell,https://www.cincinnatibell.com/,DNS
1844,spcsdns.net,SPCSDNS,https://www.spcsdns.net/,DNS
1845,lutron.com,Lutron,https://www.lutron.com/,first-party host
1846,xively.com,Xively,https://www.xively.com/,IoT Platform
1847,megirl.com,ME! Group,https://www.megroup.com/,marketing
1848,trutri.org,TruTri LLC,https://www.trutri.org/,first-party host
1849,ft.lk,Wijeya Newspapers Ltd.,http://www.wijeyanewspapers.lk/,first-party host
1850,ada.lk,Ada Derana,https://www.adaderana.lk/,media
1851,ringtonematcher.com,,,
1852,alienvault.com,,,
1853,midco.net,,,
1854,adthrive.com,AdThrive,https://www.adthrive.com/,advertising
1855,userreport.com,UserReport,https://www.userreport.com/,analytics
1856,steepto.com,UNIQUEUCCESS INC,https://uniqueuccess.com/,marketing
1857,jivosite.com,JivoSite,https://www.jivochat.com/,marketing
1858,tipsy.coffee,Tipsy Coffee,https://tipsycoffee.com/,first-party host
1859,ip-158-69-27.net,OVH Hosting,https://www.ovh.com/,CDN
1860,xiaomi.net,Xiaomi,https://www.mi.com/global/,DNS
1861,youversionapi.com,Life.Church,https://www.life.church/,API
1862,mipcm.com,,,
1863,amazon.in,Amazon,https://www.amazon.com/,e-commerce
1864,eastlink.ca,Eastlink,https://www.eastlink.ca/,first-party host
1865,thescore.com,theScore,https://www.thescore.com/,marketing
1866,aws-thinq-prd.net,Amazon Web Services,https://aws.amazon.com/,CDN
1867,wowrack.com,Wowrack,https://www.wowrack.com/,CDN
1868,he.net,Hurricane Electric,https://www.he.net/,DNS
1869,tradingview.com,TradingView,https://www.tradingview.com/,analytics
1870,ip-192-99-4.net,OVH Hosting,https://www.ovh.com/,CDN
1871,smartclip.net,Smartclip,https://smartclip.tv/,advertising
1872,hotjar.io,Hotjar Ltd.,https://www.hotjar.com/,analytics
1873,arte.tv,ARTE G.E.I.E.,https://www.arte.tv/,static server
1874,herokuappdev.com,Heroku,https://www.heroku.com/,first-party host
1875,redbutton.de,Red Button Digital GmbH,https://www.redbutton.de/,marketing
1876,theadex.com,The Trade Desk,https://thetradedesk.com/,marketing
1877,ard.de,ARD,https://www.ard.de/,static server
1878,kpn.com,KPN,https://www.kpn.com/,first-party host
1879,signify.com,,,
1880,philips-hue.com,Philips,philips.com,marketing
1881,splkmobile.com,Splunk Inc.,https://www.splunk.com/,marketing
1882,xwemo.com,Wemo,https://www.wemo.com/,first-party host
1883,naver.com,Naver Corporation,https://www.navercorp.com,first-party host
1884,tiktokv.com,Unknown,,Advertising
1885,kornet.net,Kornet,https://www.kornet.net/,static server
1886,druva.com,Druva,https://www.druva.com/,first-party host
1887,517-70.xyz,Unknown,,Advertising
1888,wiz.world,Wiz,https://www.wiz.io/,static server
1889,ip-158-69-252.net,OVH Hosting,https://www.ovh.com/,static server
1890,ip-147-135-36.us,,,
1891,webrootanywhere.com,Webroot,https://www.webroot.com/,security software
1892,mitm.it,The Minded Security Team,https://mitmproxy.org/,analytics
1893,fos5echocaptiveportal.com,FOSCAM,https://www.foscam.com/,captivate portal
1894,arlo.com,"Arlo Technologies, Inc.",https://www.arlo.com/,marketing
1895,brilliant.tech,Brilliant Technology Corporation,https://www.brilliant.tech/,first-party host
1896,sail-horizon.com,Sail Horizon,sail-horizon.com,first-party host
1897,ladsp.com,LADSP,ladsp.com,static server
1898,rmtag.com,Rmtag,https://www.rmtag.com/,advertising
1899,selectablemedia.com,Selectable Media,selectablemedia.com,advertising
1900,hdwitness.com,HD Witness,hdwitness.com,marketing
1901,addthis.com,AddThis,https://www.addthis.com/,marketing
1902,parrable.com,Parrable,https://www.parrable.com/,tracking
1903,marketo.net,Marketo,https://www.marketo.com/,marketing
1904,apple-cloudkit.com,Apple Inc.,https://www.apple.com/,first-party host
1905,decibelinsight.net,Decibel,https://decibel.com/,analytics
1906,atlassian.com,Atlassian,https://www.atlassian.com/,first-party host
1907,qualys.com,Qualys,https://www.qualys.com/,first-party host
1908,atl-paas.net,AT&T,https://www.att.com/,CDN
1909,heapanalytics.com,Heap,https://heap.io/,analytics
1910,walkme.com,WalkMe,https://www.walkme.com/,marketing
1911,box.com,Box Inc.,https://www.box.com/,static server
1912,box.net,Box Inc.,https://www.box.com/,static server
1913,geoedge.be,GeoEdge,https://geoedge.com/,CDN
1914,arcgis.com,Esri,https://www.esri.com/,static server
1915,piriform.com,Piriform,https://www.piriform.com/,first-party host
1916,supersonic.com,Supersonic,https://www.supersonic.com/,advertising
1917,washpost.io,The Washington Post,https://www.washingtonpost.com/,static server
1918,tvadsync.com,TVadSync,https://www.tvadsync.com/,tracking
1919,gulfcanvas.com,Gulf Canvas Company,http://gulfcanvas.com/,static server
1920,webcontentassessor.com,Lionbridge Technologies,https://www.lionbridge.com/,analytics
1921,cinematerial.com,Cinematerial,https://www.cinematerial.com/,static server
1922,rpxnow.com,Janrain,https://www.janrain.com/,third-party host
1923,samqaicongen.com,,,
1924,ukrtel.net,Ukrtelecom,https://www.ukrtelecom.ua/,DNS
1925,entelpcs.cl,Entel,https://www.entel.cl/,first-party host
1926,isappcloud.com,IBM,https://www.ibm.com/,CDN
1927,snappea.com,Snappea,https://www.snappea.com/,marketing
1928,zen.net.uk,Zen Internet,https://www.zen.co.uk/,DNS
1929,2cnt.net,2CNT,https://2cnt.net/,advertising
1930,gameanalytics.com,GameAnalytics,https://gameanalytics.com/,analytics
1931,emxdgt.com,EMX Digital,https://emxdigital.com/,advertising
1932,vertamedia.com,VertaMedia,https://vertamedia.com/,advertising
1933,vindicosuite.com,Vindico,https://www.vindico.com/,advertising
1934,streamrail.net,StreamRail,https://www.streamrail.com/,advertising
1935,trackscale.net,Trackscale,https://www.trackscale.net/,analytics
1936,dynamicnetworkservices.net,Dynamic Network Services,https://dyn.com/,DNS
1937,dynect.net,Oracle Corporation,https://www.oracle.com/,DNS
1938,spiceworks.com,Spiceworks,https://www.spiceworks.com/,first-party host
1939,domaincontrol.com,GoDaddy,https://www.godaddy.com/,DNS
1940,awsdns-57.com,Amazon Web Services,https://aws.amazon.com/,DNS
1941,awsdns-19.com,Amazon,https://aws.amazon.com/,DNS
1942,awsdns-04.org,Amazon Web Services,https://aws.amazon.com/,DNS
1943,awsdns-07.net,Amazon Web Services,https://aws.amazon.com/,DNS
1944,awsdns-37.com,Amazon Web Services,https://aws.amazon.com/,DNS
1945,awsdns-29.org,Amazon,https://aws.amazon.com/,DNS
1946,awsdns-13.net,,,
1947,cast4.audio,Cast4,https://cast4.com/,CDN
1948,pusherapp.com,Pusher,https://pusher.com/,CDN
1949,smhi.se,Swedish Meteorological and Hydrological Institute,https://www.smhi.se/,static server
1950,getdrip.com,Drip,https://www.drip.com/,marketing
1951,phoscon.de,dresden elektronik,https://www.dresden-elektronik.de/,first-party host
1952,videotron.ca,Videotron,https://www.videotron.com/,first-party host
1953,tp-link.com,"TP-Link Technologies Co., Ltd.",https://www.tp-link.com,first-party host
1954,mob.com,Mobvista,https://www.mobvista.com/,marketing
1955,fongo.com,,,
1956,onetrust.com,OneTrust,https://www.onetrust.com/,first-party host
1957,godaddy.com,GoDaddy,https://www.godaddy.com/,DNS
1958,jpush.cn,Jiguang,https://www.jiguang.cn/,push notification service
1959,fbpigeon.com,Facebook,https://www.facebook.com/,tracking
1960,aliyun.com,Alibaba Cloud,https://www.alibabacloud.com/,CDN
1961,viafoura.net,Viafoura,https://viafoura.com/,analytics
1962,tapjoyads.com,Tapjoy,https://www.tapjoy.com/,advertising
1963,nordstrom.com,Nordstrom,nordstrom.com,e-commerce website
1964,exct.net,Experian,https://www.experian.com,marketing
1965,youview.tv,YouView,https://www.youview.com/,first-party host
1966,todoist.com,Doist,https://doist.com/,productivity tool
1967,at-o.net,Unknown,,DNS
1968,cqloud.com,CQloud,https://cqloud.com,static server
1969,rollbar.com,Rollbar,https://rollbar.com/,analytics
1970,smartcasttv.com,,,
1971,nasa.gov,National Aeronautics and Space Administration (NASA),https://www.nasa.gov/,first-party host
1972,usersnap.com,Usersnap,https://usersnap.com/,marketing
1973,worldtravelling.com,World Travelling,https://www.worldtravelling.com/,first-party host
1974,awsstatic.com,Amazon Web Services,https://aws.amazon.com/,static server
1975,atdmt.com,Microsoft Corporation,https://www.microsoft.com/,advertising
1976,ninthdecimal.com,NinthDecimal,https://www.ninthdecimal.com/,marketing
1977,1and1.com,1&1 IONOS,https://www.ionos.com/,static server
1978,getmysa.com,Mysa,https://getmysa.com/,marketing
1979,nortoncdn.com,,,
1980,ipinfo.io,ipinfo.io,https://ipinfo.io/,DNS
1981,corio.com,Corio Inc.,https://www.corio.com/,marketing
1982,merriam-webster.com,Merriam-Webster,https://www.merriam-webster.com/,first-party host
1983,lenovo.com,Lenovo,https://www.lenovo.com/,first-party host
1984,ip-37-187-113.eu,OVH Hosting,https://www.ovh.com/,static server
1985,audioscrobbler.com,Last.fm Limited,https://www.last.fm/,analytics
1986,tu-berlin.de,Technical University of Berlin,https://www.tu.berlin/,first-party host
1987,thethings.network,The Things Industries,https://www.thethingsindustries.com/,IoT network infrastructure provider
1988,onelink.me,AppsFlyer,https://www.appsflyer.com/,tracking
1989,hanbang.org.cn,"Hanbang Culture Development Co., Ltd.",https://www.hanbang.org.cn/,first-party host
1990,chinamobile.com,China Mobile,https://www.chinamobile.com/en/,first-party host
1991,adsl-pool.sx.cn,China Telecom,https://www.chinatelecom.com.cn/,static server
1992,chinaunicom.com,China Unicom,https://www.chinaunicom.com/,static server
1993,ctm.net,CTM Communications,https://www.ctm.net/,static server
1994,ctinets.com,CTi Networks,https://www.ctinets.com/,static server
1995,ddnsfree.com,No-IP,https://www.noip.com/,DNS
1996,f3322.org,Unknown,,DNS
1997,ablenetvps.ne.jp,Able Communications Inc.,https://www.ablecom.co.jp/,static server
1998,mmstat.com,Alibaba Group,https://www.alibaba.com/,analytics
1999,sogou.com,Sogou,www.sogou.com,search engine
