,remote_hostname,company,company_website,result
2400,bugherd.com,BugHerd,https://bugherd.com,tracking
2401,ivaws.com,Amazon Web Services,https://aws.amazon.com/,CDN
2402,basicattentiontoken.org,Basic Attention Token,https://basicattentiontoken.org/,marketing
2403,voip.ms,VoIP.ms,https://voip.ms/,"{'purpose': 'DNS', 'description': 'VoIP.ms is a provider of Voice over Internet Protocol (VoIP) services. The URL provided is likely used for DNS, which is responsible for translating domain names into IP addresses that can be understood by computers.'}"
2404,isnssdk.com,ByteDance,https://www.bytedance.com/,CDN
2405,daily-choices.com,Unknown,,It is not possible to determine the purpose of daily-choices.com URL without additional information or analysis.
2406,ustc.edu.cn,University of Science and Technology of China,https://www.ustc.edu.cn/,first-party host
2407,amap.com,AMAP,https://www.amap.com/,mapping and navigation services
2408,alikunlun.com,Aliyun,https://www.alibabacloud.com/,CDN
2409,error.arpa,DNS,https://www.ietf.org,"The provided URL belongs to the Address and Routing Parameter Area (ARPA) top-level domain, which is used exclusively for technical infrastructure purposes such as reverse DNS lookups. Therefore, it is unlikely that this URL is used for tracking, marketing, advertising, analytics, CDN, static server, or first-party hosting purposes."
2410,fsapi.com,FSAPI,https://www.fsapi.com/,It is not possible to determine the purpose of the provided URL without additional information.
2411,f-secure.com,F-Secure Corporation,https://www.f-secure.com/,first-party host
2412,vonage.com,Vonage,https://www.vonage.com/,first-party host
2413,xdsl.is,XD Iceland Ltd.,https://www.xdis.is/,DNS
2414,xplornet.com,Xplornet Communications Inc.,https://www.xplornet.com/,first-party host
2415,beachfrontmedia.com,Beachfront Media,https://beachfront.com/,marketing
2416,associates-amazon.com,Amazon,https://www.amazon.com/,marketing
2417,schoology.com,Schoology,https://www.schoology.com/,first-party host
2418,uber.com,ride-sharing service,https://www.uber.com/,marketing
2419,latchaccess.com,Latch,https://www.latch.com/,first-party host
2420,raumfeld.com,Raumfeld,https://www.raumfeld.com/,CDN
2421,unrulymedia.com,Unruly Media,https://unruly.co/,advertising
2422,teads.tv,Teads,https://www.teads.com/,advertising
2423,telia.com,Telia Company AB,https://www.telia.com/,{'purpose': 'static server'}
2424,dnsnode.net,DNSnode,https://dnsnode.net/,DNS
2425,myiphost.com,DNS,https://myiphost.com/,The purpose of the provided URL is to provide the DNS lookup service for resolving the IP address of a given domain name.
2426,afraid.org,FreeDNS,https://freedns.afraid.org/,DNS
2427,aviationweather.gov,National Oceanic and Atmospheric Administration (NOAA),https://www.noaa.gov/,CDN
2428,fastwebnet.it,Fastweb,https://www.fastweb.it/,Internet Service Provider
2429,vodafone.pt,Vodafone Portugal,https://www.vodafone.pt,{'purpose': 'DNS'}
2430,comunitel.net,Comunitel,https://www.comunitel.net/,DNS
2431,tpnet.pl,TP S.A.,https://www.tp.pl/,DNS
2432,anteldata.net.uy,Antel,https://www.antel.com.uy/,DNS
2433,etb.net.co,ETB (Empresa de Telecomunicaciones de Bogotá),https://www.etb.com/,DNS
2434,dedyn.io,Dedyn.io,https://www.dedyn.io/,DNS
2435,myrepublic.co.id,MyRepublic,https://www.myrepublic.co.id/,"{'purpose': 'Internet Service Provider', 'category': 'Telecommunications'}"
2436,jon.cz,,,
2437,gemnet.cz,Gemnet.cz,https://www.gemnet.cz/,first-party host
2438,go2cloud.org,Go2Cloud,https://www.go2cloud.org/,marketing
2439,ypncdn.com,YPNCDN,https://www.ypncdn.com/,CDN
2440,amazon.cn,Amazon,https://www.amazon.com/,"{'purpose': 'first-party host', 'description': 'The provided URL belongs to Amazon, which is a first-party host.'}"
2441,airbnb.it,Airbnb,www.airbnb.com,first-party host
2442,airbnb.com.tw,Airbnb,www.airbnb.com,first-party host
2443,yelp.pt,Yelp,https://www.yelp.com/,first-party host
2444,yelp.co.jp,Yelp,https://www.yelp.com/,first-party host
2445,yelp.com.tr,Yelp,https://www.yelp.com/,"{'purpose': 'first-party host', 'description': 'Yelp is an online platform that provides business listings, user reviews, and ratings of local businesses.'}"
2446,airbnb.cz,Airbnb,https://www.airbnb.com/,First-party host
2447,yelp.de,Yelp,https://www.yelp.com/,first-party host
2448,yelp.co.nz,Yelp,https://www.yelp.com,first-party host
2449,amazonses.com,Amazon,https://aws.amazon.com/ses/,email sending and receiving service
2450,autodesk.com,Autodesk,https://www.autodesk.com/,marketing
2451,appsee.com,Appsee,https://www.appsee.com/,analytics
2452,accountkit.com,Facebook,https://www.facebook.com/,authentication and login service
2453,mtg-api.com,MTG API,mtg-api.com,API for accessing Magic: The Gathering card data and images
2454,spark.io,,,
2455,particle.io,Particle,https://www.particle.io/,"{'purpose': 'IoT platform services', 'description': 'Particle is an IoT platform that provides a wide range of services for building, deploying, and managing connected devices at scale. The URL provided is likely used to serve static content or provide access to Particle API endpoints for various platform functions such as device management, OTA updates, and event logging.'}"
2456,connman.net,ConnMan,https://01.org/connman,DNS
2457,cloudflarebolt.com,Cloudflare,https://www.cloudflare.com/,CDN
2458,ycombinator.com,Y Combinator,https://www.ycombinator.com/,first-party host
2459,strava.com,Strava,https://www.strava.com/,tracking
2460,contobox.com,Contobox,https://www.contobox.com/,advertising
2461,distiltag.com,,,
2462,wordplays.com,Wordplays,https://www.wordplays.com/,first-party host
2463,sailthru.com,Sailthru,https://www.sailthru.com/,marketing
2464,venmo.com,Venmo,https://venmo.com/,payment processing and money transfer service
2465,unbounce.com,Unbounce,https://unbounce.com/,marketing
2466,ipstatp.com,IPStatp,https://ipstatp.com/,analytics
2467,consumerreports.org,Consumer Reports,https://www.consumerreports.org/,analytics
2468,airpr.com,AirPR,https://airpr.com/,marketing
2469,svc.ms,Microsoft,https://www.microsoft.com/,CDN
2470,adobeprimetime.com,Adobe,https://www.adobe.com/,CDN
2471,torproject.org,Tor Project,https://www.torproject.org/,first-party host
2472,superhuman.com,Superhuman,https://superhuman.com/,email client
2473,ip-192-99-15.net,CDN77,https://www.cdn77.com/,CDN
2474,quantumdex.io,Quantum Metric,https://www.quantummetric.com/,analytics
2475,axiscam.net,Axis Communications,https://www.axis.com/,static server
2476,fandom.com,Fandom,https://www.fandom.com/,"{'purpose': 'First-party host', 'description': ""Fandom is a platform for hosting wikis and fan-made content related to various topics such as entertainment, gaming, and pop culture. The provided URL is likely used to serve content and resources related to these topics through Fandom's own servers.""}"
2477,wikia.com,Fandom,https://www.fandom.com/,First-party host
2478,molotov.tv,Molotov,https://www.molotov.tv/,first-party host
2479,telemach.net,Telemach,https://www.telemach.si/,DNS
2480,inbake.com,Inbake,https://inbake.com/,It is not possible to determine the purpose of the URL without additional information.
2481,arcpublishing.com,Arc Publishing,https://www.arcpublishing.com/,static server
2482,ctfassets.net,Contentful,https://www.contentful.com/,CDN
2483,usa-streams.com,Unknown,,"Cannot determine the purpose of the URL. It could be for any of the following: tracking, marketing, advertising, analytics, CDN, static server, DNS, first-party host."
2484,shopify.com,Shopify,https://www.shopify.com/,e-commerce platform
2485,postrelease.com,PostRelease,https://www.postrelease.com/,advertising
2486,houzz.com,Houzz,https://www.houzz.com/,marketing
2487,bgr.com,BGR,https://bgr.com,technology news and reviews
2488,expressapisv2.net,ExpressAPIs,https://expressapis.com/,It is not possible to determine the purpose of this URL based solely on its domain name.
2489,your.org,,,
2490,start.ca,Start Communications,https://www.start.ca/,DNS
2491,hearstapps.com,Hearst,https://www.hearst.com/,CDN
2492,gigya.com,Gigya,https://www.gigya.com/,marketing
2493,tele2.se,Tele2,https://www.tele2.se/,DNS
2494,mql5.com,MetaQuotes Software Corp.,https://www.metaquotes.net/,marketing
2495,ntv.io,NTV,https://www.ntv.com.tr/,DNS
2496,hybrid.ai,hybrid.ai,https://hybrid.ai,marketing
2497,wootric.com,Wootric,https://www.wootric.com/,analytics
2498,mixmarket.biz,Mixmarket,https://mixmarket.biz/,marketing
2499,delta.com,Delta Air Lines,https://www.delta.com/,static server
2500,vonagenetworks.net,Vonage Networks,https://www.vonagenetworks.net/,DNS
2501,dgosvc.com,DGOC,https://www.dgoc.com/,marketing
2502,myshopapps.com,MyShopApps,https://myshopapps.com/,marketing
2503,logentries.com,Logentries,https://logentries.com/,analytics
