,remote_hostname,company,company_website,result
1000,espn.com,ESPN,http://espn.com,first-party host
1001,shoofle.tv,Shoofle,https://shoofle.tv/,video streaming
1002,auditude.com,Auditude,https://www.auditude.com/,advertising
1003,starz.com,"Starz Entertainment, LLC",https://www.starz.com,first-party host
1004,aboutamazon.com,Amazon,https://www.amazon.com/,marketing
1005,winkapp.com,Wink App,https://www.wink.com/,marketing
1006,drugfree.org,Partnership to End Addiction,https://drugfree.org/,marketing
1007,7tv.de,ProSiebenSat.1 Media SE,https://www.prosiebensat1.com/,static server
1008,symantec.com,Symantec,www.symantec.com,security
1009,norton.com,Norton,https://www.norton.com/,first-party host
1010,cloudflare-dns.com,Cloudflare,https://www.cloudflare.com,DNS
1011,symantecliveupdate.com,Symantec Corporation,https://www.symantec.com/,CDN
1012,keepa.com,Keepa,https://keepa.com/,analytics
1013,rbxcdn.com,Roblox Corporation,https://www.roblox.com/,CDN
1014,roblox.com,Roblox Corporation,robloxcorp.com,first-party host
1015,bing.net,Microsoft Corporation,https://www.microsoft.com/,CDN
1016,glpals.com,"Global Premier Advertising, LLC",https://www.globalpremieradvertising.com/,advertising
1017,tripadvisor.com,TripAdvisor,https://www.tripadvisor.com/,marketing
1018,coucou-networks.fr,Coucou Networks,https://www.coucou-networks.fr/,first-party host
1019,bbc.co.uk,BBC,https://www.bbc.com/,first-party host
1020,googlehosted.com,Google LLC,https://www.google.com/,CDN
1021,althub.co.za,Altron HealthTech,https://www.altronhealthtech.co.za/,first-party host
1022,aylanetworks.com,Ayla Networks,https://www.aylanetworks.com/,marketing
1023,fastnzb.com,,,DNS
1024,lbdns-streamguys.com,StreamGuys,https://www.streamguys.com/,DNS
1025,hinet.net,"Chunghwa Telecom Co., Ltd.",https://www.cht.com.tw/en/home,DNS
1026,7-eleven.com,7-Eleven,https://www.7-eleven.com/,first-party host
1027,nflximg.com,Netflix,https://www.netflix.com/,CDN
1028,oui-0x00199d.com,Unknown,,DNS
1029,wd2go.com,Western Digital,https://www.westerndigital.com/,CDN
1030,arloxcld.com,Arlo,https://www.arlo.com/,CDN
1031,ntp.se,n/a,n/a,DNS
1032,ancestry.com,Ancestry.com LLC,https://www.ancestry.com/,first-party host
1033,braze.com,Braze,https://www.braze.com/,marketing
1034,adsmoloco.com,Adsmoloco,adsmoloco.com,advertising
1035,svt.se,SVT (Sveriges Television),https://www.svt.se/,first-party host
1036,svtstatic.se,Sveriges Television AB,https://www.svt.se/,static server
1037,oculus.com,"Oculus VR, LLC",https://www.oculus.com/,first-party host
1038,macrium.com,Macrium,https://www.macrium.com/,static server
1039,ed.ac.uk,The University of Edinburgh,https://www.ed.ac.uk/,first-party host
1040,synology.me,Synology Inc.,https://www.synology.com/,first-party host
1041,kimsufi.com,OVH,www.ovh.com,static server
1042,quickconnect.to,Synology,https://www.synology.com/,first-party host
1043,hosteurope.de,Host Europe,https://www.hosteurope.de/,DNS
1044,ltsapis.goog,Google,https://www.google.com/,CDN
1045,akacdn.co,Akamai Technologies,https://www.akamai.com/,CDN
1046,neatocloud.com,Neato Robotics,https://www.neatorobotics.com/,CDN
1047,synocommunity.com,Synology Inc.,https://www.synology.com/en-global,first-party host
1048,dtvce.com,DynAdmic,https://www.dynadmic.com/,marketing
1049,rollout.io,Rollout.io,https://rollout.io/,CDN
1050,vodafonedsl.it,Vodafone Group,https://www.vodafone.com/,static server
1051,jetbrains.com,JetBrains,https://www.jetbrains.com/,first-party host
1052,pndsn.com,PubNub,https://www.pubnub.com/,CDN
1053,steamcommunity.com,Valve Corporation,https://www.valvesoftware.com/,first-party host
1054,anydesk.com,AnyDesk Software GmbH,https://anydesk.com/,marketing
1055,ddns.net,No-IP,https://www.noip.com/,DNS
1056,contabo.net,Contabo GmbH,https://contabo.com/,static server
1057,your-server.de,Hetzner Online GmbH,https://www.hetzner.com/,static server
1058,rima-tde.net,Türk Telekom International,https://www.turktelekomint.com/en,DNS
1059,contaboserver.net,Contabo GmbH,https://contabo.com/,static server
1060,northghost.com,North Ghost,https://www.northghost.com/,Static server
1061,no-reverse-dns-configured.com,Unknown,N/A,DNS
1062,netsystemsresearch.com,NetSystemsResearch,netsystemsresearch.com,analytics
1063,intrinsec.com,Intrinsec,https://intrinsec.com/,first-party host
