,remote_hostname,company,company_website,result
800,fanart.tv,Fanart.tv,https://fanart.tv/,static server
801,phicdn.net,Photon,https://www.photon.in,CDN
802,podnapisi.net,PODNAPISI.NET,https://www.podnapisi.net/,static server
803,appcenter.ms,Microsoft Corporation,https://www.microsoft.com/,CDN
804,mcafee.com,McAfee,https://www.mcafee.com/,static server
805,letsencrypt.org,Internet Security Research Group,https://www.isrg.org/,first-party host
806,volutionwarness.site,Unknown,,marketing
807,casalemedia.com,Index Exchange,https://www.indexexchange.com/,advertising
808,media.net,Media.net,https://www.media.net/,advertising
809,telephony.goog,Google,https://www.google.com/,first-party host
810,districtm.io,District M,https://districtm.io/,advertising
811,sharethrough.com,Sharethrough,https://www.sharethrough.com/,advertising
812,paypalobjects.com,PayPal,https://www.paypal.com/,CDN
813,crwdcntrl.net,"Lotame Solutions, Inc.",https://www.lotame.com/,CDN
814,1rx.io,1rx.io,https://1rx.io/,tracking
815,33across.com,33Across,https://www.33across.com/,advertising
816,clean.gg,Clean,https://clean.gg/,marketing
817,smadex.com,Smadex,https://www.smadex.com/,advertising
818,slackb.com,"Slack Technologies, Inc.",https://slack.com/,first-party host
819,verizon.com,Verizon,https://www.verizon.com/,first-party host
820,cdn77.org,CDN77,https://www.cdn77.com/,CDN
821,radar.io,"Radar Labs, Inc.",https://radar.io/,SDK for location-based services
822,emb-api.com,EMB,https://emb.com/,CDN
823,instabug.com,Instabug,https://instabug.com/,analytics
824,blinkreceipt.com,BlinkReceipt,https://www.blinkreceipt.com/,analytics
825,marketingcloudapis.com,Salesforce,https://www.salesforce.com/,marketing
826,vzmessages.com,Verizon,https://www.verizon.com/,marketing
827,iotinspector.org,Princeton University,https://www.princeton.edu/,analytics
828,ab1n.net,ABN,https://www.ab1n.net/,CDN
829,signalr.net,Microsoft,https://www.microsoft.com/,web framework for building real-time applications
830,wunderground.com,The Weather Company,https://weather.com/,static server
831,akstat.io,Akamai Technologies,https://www.akamai.com/,CDN
832,sharepoint.com,Microsoft Corporation,https://www.microsoft.com/,first-party host
833,inmobi.com,InMobi Technologies Pvt. Ltd.,https://www.inmobi.com/,advertising
834,applovin.com,AppLovin,https://www.applovin.com/,advertising
835,aerserv.com,Aerserv,https://www.aerserv.com/,Advertising
836,safedk.com,SafeDK,https://www.safedk.com/,analytics
837,inmobicdn.net,InMobi,https://www.inmobi.com/,CDN
838,zynga.com,Zynga Inc.,zynga.com,first-party host
839,glympse.com,Glympse,https://glympse.com/,marketing
840,qnap.com,"QNAP Systems, Inc.",https://www.qnap.com,static server
841,cbsi.com,CBS Interactive Inc.,https://www.cbsinteractive.com/,first-party host
842,bitmoji.com,Bitmoji,http://bitmoji.com,static server
843,cbsnews.com,CBS,https://www.cbscorporation.com/,media
844,pubwise.io,PubWise.io,https://pubwise.io/,advertising
845,winehq.org,WineHQ,https://www.winehq.org/,first-party host
846,tivo.com,TiVO Corporation,https://tivo.com/,marketing
847,me.com,Apple Inc.,https://www.apple.com/,first-party host
848,hkserverworks.com,HK Serverworks,https://hkserverworks.com/,static server
849,smartmailcloud.com,"J2 Global Communications, Inc.",https://www.j2global.com/,CDN
850,backblaze.com,Backblaze,backblaze.com,static server
851,sprintlink.net,Sprint,https://www.sprint.com/,CDN
852,airwire.ie,Airwire,https://airwire.ie/,static server
853,accuweather.com,AccuWeather,https://www.accuweather.com/,first-party host
854,khoda.xyz,,,DNS
855,hismarttv.com,Unknown,,marketing
856,bbctvapps.co.uk,BBC,https://www.bbc.co.uk/,CDN
857,digitaluk.co.uk,Digital UK,https://www.digitaluk.co.uk/,first-party host
858,hubspot.com,HubSpot,https://www.hubspot.com/,marketing
859,hs-analytics.net,HubSpot,https://www.hubspot.com/,analytics
860,pingdom.net,Pingdom,https://www.pingdom.com/,CDN
861,alexametrics.com,Amazon,https://www.amazon.com/,analytics
862,mxpnl.com,Mixpanel,https://mixpanel.com/,analytics
863,ttvnw.net,The Trade Desk,https://www.thetradedesk.com/,CDN
864,sekindo.com,Sekindo,https://www.sekindo.com/,advertising
865,comodo.com,Comodo Group,comodo.com,first-party host
866,intel.com,Intel Corporation,https://www.intel.com/,first-party host
867,onenote.com,Microsoft Corporation,https://www.microsoft.com/,first-party host
868,belkin.com,"Belkin International, Inc.",https://www.belkin.com/,first-party host
869,afrihost.co.za,Afrihost,https://www.afrihost.co.za/,first-party host
870,dynu.com,"Dynu Systems, Inc.",https://dynu.com/,DNS
871,enphaseenergy.com,Enphase Energy,https://enphase.com/,static server
872,mtpfast.pw,,,Advertising
873,mydlink.com,D-Link Corporation,https://www.dlink.com/,first-party host
874,hwclouds-dns.com,Huawei,https://www.huawei.com/,DNS
875,xvideos.com,XVIDEOS,https://www.xvideos.com/,adult content delivery - First-party host
876,xvideos-cdn.com,Xvideos,https://www.xvideos.com/,CDN
877,trafficfactory.biz,Traffic Factory,https://www.trafficfactory.biz/,advertising
878,google.com.mx,Google,https://www.google.com,first-party host
