,remote_hostname,company,company_website,result
2800,adj.st,Adjust GmbH,https://www.adjust.com/,tracking
2801,liftoff.io,Liftoff,https://liftoff.io/,marketing
2802,immobilienscout24.de,ImmobilienScout24,https://www.immobilienscout24.de/,first-party host
2803,ntt.net,NTT Communications,https://www.ntt.com/,CDN
2804,gravityrd-services.com,Gravityrd,https://www.gravityrd.com/,CDN
2805,upm.es,Universidad Politécnica de Madrid,https://www.upm.es/,first-party host
2806,worldation.com,Worldation,https://www.worldation.com/,marketing
2807,nike.com,Nike,https://www.nike.com/,e-commerce
2808,6sc.co,Sixth Sense Marketing Ltd.,https://www.sixthsensemarketing.co.uk/,marketing
2809,bloomberg.com,Bloomberg L.P.,https://www.bloomberg.com/,news and media
2810,us.to,Namecheap,https://www.namecheap.com/,DNS
2811,cloudflareclient.com,Cloudflare,https://www.cloudflare.com/,CDN
2812,zaonce.net,Frontier Developments plc,https://www.frontier.co.uk/,first-party host
2813,mitene.us,Mitene,https://mitene.us/,first-party host
2814,intentiq.com,Intentiq,https://intentiq.com/,marketing
2815,abc7news.com,ABC,https://abc.com/,first-party host
2816,amazon.dev,Amazon,https://www.amazon.com/,DNS
2817,spotifycdn.com,Spotify,https://www.spotify.com,CDN
2818,newsy.com,Newsy,https://www.newsy.com/,news/media
2819,aws.dev,Amazon,https://aws.amazon.com/,CDN
2820,ubembed.com,UBEmbed,https://www.ubembed.com/,CDN
2821,privacy-mgmt.com,OneTrust,https://www.onetrust.com/,privacy management
2822,infojobs.com,InfoJobs,https://www.infojobs.net/,job board
2823,divx.com,"DivX, LLC",https://www.divx.com/,static server
2824,vonage.net,Vonage,https://www.vonage.com/,first-party host
2825,sharethru.com,Sharethrough,https://www.sharethrough.com/,advertising
2826,acexedge.com,Acexedge,acexedge.com,CDN
2827,kazfv.com,,,Cannot determine the purpose of the domain
2828,ecorebates.com,Ecorebates,https://www.ecorebates.com/,marketing
2829,science-a2z.com,Science A2Z,https://science-a2z.com/,educational
2830,jampp.com,Jampp,https://www.jampp.com/,advertising
2831,dailymirror.lk,Wijeya Newspapers Ltd.,https://www.wnl.lk/,first-party host
2832,unity-media.net,Unitymedia,https://www.unitymedia.de/,first-party host
2833,awsapps.com,Amazon Web Services,https://aws.amazon.com/,CDN
2834,joyn.de,ProSiebenSat.1 Media SE,https://www.prosiebensat1.com/,first-party host
2835,netvision.net.il,NetVision,https://www.netvision.net.il/,first-party host
2836,162.in-addr.arpa,Internet Assigned Numbers Authority (IANA),https://www.iana.org/,DNS
2837,149.in-addr.arpa,Internet Engineering Task Force (IETF),https://www.ietf.org/,DNS
2838,steamcontent.com,Valve Corporation,https://www.valvesoftware.com/en/,CDN
2839,acrobat.com,Adobe,https://www.adobe.com/,marketing
2840,ad-delivery.net,Undetermined,,advertising
2841,emogi.com,Emogi,https://www.emogi.com/,marketing
2842,si.com,Sports Illustrated,www.si.com,marketing
2843,adtechus.com,Adtechus,https://www.adtechus.com/,advertising
2844,meetu.ps,"Muut, Inc.",https://muut.com/,marketing
2845,echostarcdn.com,EchoStar Corporation,https://www.echostar.com/,CDN
2846,sailinglabapps.com,Sailing Lab Apps,sailinglabapps.com,first-party host
2847,nielsendigital.net,Nielsen Digital,https://nielsen.com/,analytics
2848,pointmediatracker.com,PointMediaTracker,https://www.pointmediatracker.com/,tracking
2849,lifesizecloud.com,Lifesize,https://www.lifesize.com,video conferencing platform
2850,dotomi.com,Dotomi,https://www.dotomi.com/,advertising
2851,ieee.org,IEEE,https://www.ieee.org/,first-party host
2852,tinyco.com,TinyCo,https://www.tinyco.com/,first-party host
2853,tryinvision.com,"InVisionApp, Inc.",https://www.invisionapp.com/,marketing
2854,whio.com,Cox Media Group,https://www.coxmediagroup.com/,first-party host
2855,activemetering.com,Active Metering,https://www.activemetering.com/,analytics
2856,cardgamespidersolitaire.com,Unknown,,first-party host
2857,nbcuni.com,"NBCUniversal Media, LLC",https://www.nbcuniversal.com/,first-party host
2858,xcal.tv,XCast Labs,https://www.xcastlabs.com/,marketing
2859,peacocktv.com,Peacock TV,https://www.peacocktv.com/,marketing
2860,auspost.com.au,Australia Post,https://auspost.com.au/,static server
2861,celtra-test.com,Celtra Inc.,https://www.celtra.com/,CDN
2862,airtv.net,AirTV,https://www.airtv.net/,CDN
2863,ardmediathek.de,ARD,www.ard.de,first-party host
2864,lci.fr,Groupe TF1,https://www.groupe-tf1.fr/,news publisher
2865,minecraft.net,Microsoft Corporation,https://www.microsoft.com/,first-party host
2866,zdassets.com,Ziff Davis,https://www.ziffdavis.com/,CDN
