,remote_hostname,company,company_website,result
3000,bcube.co.uk,B-Cube AI Ltd.,https://bcube.ai/,first-party host
3001,darnet.pl,Darnet,https://darnet.pl/,static server
3002,veloxzone.com.br,Veloxzone,https://www.veloxzone.com.br/,static server
3003,singnet.com.sg,Singtel,https://www.singtel.com/,first-party host
3004,arkada-x.com,Arkada-X,,marketing
3005,coditel.net,Coditel S.A.,https://www.coditel.net/,CDN
3006,hawaiiantel.net,Hawaiian Telcom,https://www.hawaiiantel.com/,internet and telecommunication
3007,townisp.com,Town ISP,https://townisp.com/,first-party host
3008,goip.de,goip.de,https://www.goip.de/,CDN
3009,networx-bg.com,Networx-BG,http://www.networx-bg.com/,static server
3010,vertesnet.hu,VertesNet Kft.,https://vertesnet.hu,first-party host
3011,openaq.org,OpenAQ,https://openaq.org/,analytics
3012,weatherbug.com,WeatherBug,https://www.weatherbug.com/,first-party host
3013,apl-alexa.com,Amazon,https://www.amazon.com/,marketing
3014,mmechocaptiveportal.com,Unknown,,first-party host
3015,asianet.co.th,"ASIANET Consultants Co., Ltd.",https://www.asianet.co.th/,first-party host
3016,speedy.com.ar,Speedy Argentina,http://www.speedy.com.ar/,static server
3017,au-net.ne.jp,NEC Corporation,https://www.nec.com/,DNS
3018,vodafone.de,Vodafone,https://www.vodafone.com/,first-party host
3019,pacificonet.cl,PacificoNet,https://pacificonet.cl/,first-party host
3020,nwsvr1.com,Unknown,,static server
3021,myseedbox.site,MySeedbox,https://www.myseedbox.site/,static server
3022,elisa-mobile.fi,Elisa,https://www.elisa.fi/,first-party host
3023,inetia.pl,Inetia,https://inetia.pl/,first-party host
3024,as9105.com,EBN Technology Corp.,https://www.as9105.com/,tracking
3025,mm.pl,mm.pl,https://www.mm.pl/,marketing
3026,prod-infinitum.com.mx,Prodigy,http://www.prodigy.com.mx/,CDN
3027,gvt.net.br,Government of Brazil,https://www.gov.br/,DNS
3028,fido.ca,Fido Solutions Inc.,https://www.fido.ca/,first-party host
3029,euskaltel.es,Euskaltel,https://www.euskaltel.com/,first-party host
3030,freenet.com.ua,Freenet Group,https://www.freenet-group.de/,static server
3031,elisa-laajakaista.fi,Elisa Oyj,https://corporate.elisa.fi/,static server
3032,espeed.com.bn,Espeed Networks,https://espeednetworks.com/,CDN
3033,orange.pl,Orange Polska,https://www.orange.pl/,first-party host
3034,vf.net.nz,Vodafone New Zealand,https://www.vodafone.co.nz/,CDN
3035,uk.net,Verizon Media Group,https://www.verizonmedia.com/,CDN
3036,skyware.pl,Skyware,https://www.skyware.pl/,first-party host
3037,vsenet.de,VSE NET GmbH,https://www.vsenet.de/,first-party host
3038,harvard.edu,Harvard University,https://www.harvard.edu/,first-party host
3039,myaisfibre.com,Advanced Wireless Network Company Limited,https://www.awn.co.th/,first-party host
3040,windx.com.br,Windx,https://www.windx.com.br/,first-party host
3041,randomads.us,Unknown,,advertising
3042,radioburgerfuel.com,BurgerFuel,https://burgerfuel.com/,first-party host
3043,totalplay.net,Totalplay,https://totalplay.com.mx/,first-party host
3044,rt.ru,Rostelecom,https://www.rt.ru/,CDN
3045,dion.ne.jp,Dion Inc.,https://www.dion.ne.jp/,first-party host
3046,ertelecom.ru,ER-Telecom Holding,https://www.er-telecom.ru/,static server
3047,ziggozakelijk.nl,Ziggo Zakelijk,https://www.ziggo.nl/zakelijk/,first-party host
3048,kosnet.ru,KosNet,https://kosnet.ru/,static server
3049,vsi.ru,VSI,https://www.vsi.ru/,first-party host
3050,numericable.fr,Numericable,https://www.numericable.fr/,static server
3051,seedbox.io,Seedbox.io,https://seedbox.io/,static server
3052,linkpc.net,Unknown,,DNS
3053,broadband.hu,UPC Hungary,https://www.upc.hu/,static server
3054,byfly.by,Beltelecom,https://www.beltelecom.by/en/,first-party host
3055,telkomadsl.co.za,Telkom,https://www.telkom.co.za/,CDN
3056,telecom.by,Beltelecom,https://www.beltelecom.by/,first-party host
3057,bt-chat.com,Unknown,,CDN
3058,ip-91-121-171.eu,OVH SAS,https://www.ovh.com/,DNS
3059,uzpak.uz,Uzbekistan Postal Service,https://www.pochta.uz,static server
3060,dne.kz,D&N Electronics,https://dne.kz/,static server
3061,mm3019.com,,,tracking
3062,epochtimes.com,Epoch Times,https://www.theepochtimes.com/,media
3063,peelvalley.com.au,Peel Valley,https://www.peelvalley.com.au/,first-party host
3064,stdtime.gov.tw,"National Standard Time and Frequency Laboratory, Bureau of Standards, Metrology and Inspection (BSMI)",https://www.bsmi.gov.tw/,DNS
3065,loseyourip.com,Lose Your IP,https://loseyourip.com/,DNS
3066,googlebot.com,Google LLC,https://www.google.com/,tracking
3067,trafikverket.se,Trafikverket,https://www.trafikverket.se/,first-party host
3068,vianaaws.jp,Viana Brave Co. Ltd.,https://www.viana.co.jp/,CDN
3069,t-com.ne.jp,NTT Communications Corporation,https://www.ntt.com/en/,DNS
3070,enabler.ne.jp,E-Nabler Corp,https://www.e-nabler.com/,CDN
3071,cableonline.com.mx,Cablemás,https://www.cablemas.com.mx/,static server
3072,cablevision.net.mx,Cablevisión,https://www.cablevision.net.mx/,static server
3073,mindspring.com,Mindspring,https://www.mindspring.com/,first-party host
3074,totinternet.net,TOT Internet,https://www.totinternet.net/,DNS
3075,skymesh.net.au,Skymesh,https://www.skymesh.net.au/,static server
3076,foxtel.net.au,Foxtel,https://www.foxtel.com.au/,first-party host
3077,sensicomfort.com,Sensi,https://sensi.emerson.com/,marketing
3078,lacrossetechnology.com,La Crosse Technology,https://www.lacrossetechnology.com/,static server
3079,canaryis.com,Canary Information Security,https://canaryis.com,first-party host
3080,dyndns.biz,Dyn,https://dyn.com/,DNS
3081,gwi.net,GlobalWebIndex,https://www.globalwebindex.com/,analytics
3082,chicdn.net,ChiHost Inc,https://chicdn.net/,CDN
3083,evrythng.com,EVRYTHNG,https://evrythng.com/,IoT Platform
3084,aqara.com,Aqara,https://www.aqara.com/,marketing
3085,meari.com.cn,Meari,mearitech.com,marketing
3086,btopenworld.com,BT,https://www.bt.com/,first-party host
3087,ipvanish.com,IPVanish,https://www.ipvanish.com/,VPN Service
3088,vnpt.vn,Vietnam Posts and Telecommunications Group,https://www.vnpt.vn/,first-party host
3089,tellas.gr,TellAS,https://www.tellas.gr/,static server
3090,under.net.ua,Hostmaster Ltd.,https://www.hostmaster.ua/,DNS
3091,aruba.it,Aruba S.p.A.,https://www.aruba.it/,DNS
3092,transip.net,TransIP Group B.V.,https://www.transip.eu/,DNS
3093,wp-servers.com,WP Servers,https://wp-servers.com/,static server
3094,multi.net.pk,MULTINET Pakistan Pvt Ltd,https://multi.net.pk/,DNS
3095,had.su,,,DNS
3096,wiredns.net,WireDNS,,DNS
3097,redstation.co.uk,Redstation Limited,https://www.redstation.com/,static server
3098,kostunivo.com,Unknown,,Unknown
3099,constant.com,Constant,https://www.myconstant.com/,first-party host
3100,rumafia.com,N/A,N/A,tracking
3101,gameservers.com,GameServers.com,https://www.gameservers.com/,static server
3102,softhost.com.br,Softhost,https://softhost.com.br/,static server
3103,uninet-ide.com.mx,Universidad Nacional de Investigación y Tecnología Experimental,https://www.uninet.edu/,first-party host
3104,showrss.info,unknown,,first-party host
3105,justinstalledpanel.com,JustInstalledPanel,https://justinstalledpanel.com/,marketing
3106,openportstats.com,Openportstats,https://openportstats.com/,analytics
3107,channelnet.ie,ChannelNet,https://channelnet.com/,first-party host
3108,hosted-by-vdsina.ru,VDSina,https://vdsina.ru/,static server
3109,songspoint.info,,,advertising
3110,chaikovskie.ru,Chaykovskiy Municipality,https://chaykovskiy.ru/,first-party host
3111,uk-solution.kz,UK Solution,,first-party host
3112,midphase.com,Midphase,https://www.midphase.com/,DNS
3113,west-datacenter.net,West Data Center,,static server
3114,datahound.com,Data Hound,https://www.datahound.com/,marketing
3115,2ksports.com,2K Sports,https://www.2k.com/,marketing
3116,sunbloommarketing.com,Sunbloom Marketing,https://www.sunbloommarketing.com/,marketing
3117,northamericancoax.com,North American Coax,northamericancoax.com,static server
3118,wanidarum.com,Wani Darum,wanidarum.com,static server
3119,contabo.host,Contabo GmbH,https://contabo.com/,static server
3120,rr-severses.no,Redpill Linpro AS,https://www.redpill-linpro.com,DNS
3121,eonet.ne.jp,NTT East Corporation,https://www.ntt-east.co.jp/,DNS
3122,starhub.net.sg,StarHub,https://www.starhub.com/,first-party host
3123,inter.net.il,Inter.net,https://www.inter.net.il/,first-party host
3124,da.net.tw,Digital Advertising,https://www.da.net.tw/,advertising
3125,play-internet.pl,Play,https://www.play.pl/,first-party host
3126,ucom.ne.jp,Ucom Corp,https://www.ucom.ne.jp/,DNS
3127,casasio.co.uk,Casio,https://www.casio.com/,first-party host
3128,snarc.au,SNARC,,first-party host
3129,travano.at,Travano GmbH,https://travano.de/,first-party host
3130,comunodius.com,Comunodius,https://comunodius.com/,first-party host
3131,algarnetsuper.com.br,Algar Telecom,https://www.algartelecom.com.br/,first-party host
3132,genmediasys.com,GEN Media Solutions,https://genmediasolutions.com/,marketing
3133,3bb.in.th,3BB Broadband,https://www.3bb.co.th/,first-party host
3134,tm.net.my,TM - Telekom Malaysia,https://www.tm.com.my/,first-party host
3135,myrepublic.com.sg,MyRepublic,https://myrepublic.com.sg/,first-party host
3136,maxcom.net.mx,Maxcom,https://www.maxcom.com/,static server
3137,israelinternet.co.il,Israel Internet Association,https://www.isoc.org.il/,first-party host
3138,osmc.tv,Open Source Media Center,https://osmc.tv/,first-party host
3139,ip-198-245-61.net,Unknown,,DNS
3140,mivocloud.com,MivoCloud,https://www.mivocloud.com/,CDN
3141,barracuda.com,Barracuda Networks,https://www.barracuda.com/,first-party host
3142,mns.ru,MNS,https://www.mns.ru/,first-party host
3143,node1.com.au,node1,https://www.node1.com.au/,first-party host
3144,secureconnect.me,ControlScan,https://www.controlscan.com/,CDN
3145,dlink.com.tw,D-Link Corporation,https://www.dlink.com/,first-party host
3146,dlink.com,D-Link Corporation,https://www.dlink.com/,first-party host
3147,transactcdn.com,Transact,https://www.transact.com/,CDN
3148,iproxy.cloud,iProxy LLC,https://iproxyllc.com/,CDN
3149,prcdn.net,ProRaum GmbH,https://www.prraum.com/,CDN
3150,seedhost.eu,SeedHost,https://www.seedhost.eu/,static server
3151,sipgate.net,sipgate GmbH,https://www.sipgate.de/,DNS
3152,dtvbb.tv,Deutsche TV-Plattform,https://www.tv-plattform.de/,CDN
3153,chargepoint.com,ChargePoint,https://www.chargepoint.com/,marketing
3154,readynas.com,NETGEAR,https://www.netgear.com/,marketing
3155,m247.com,M247 Ltd,https://m247.com/,CDN
3156,online.nl,Online.nl,https://www.online.nl/,first-party host
3157,safelink.net,Safelink Internet Services Ltd.,https://safelink.net/,URL shortening service
3158,bestelclientes.com.mx,Unknown,,first-party host
3159,westlink.net.br,Westlink Internet,https://westlink.net.br/,static server
3160,fetnet.net,"Far EasTone Telecommunications Co., Ltd.",https://www.fareastone.com.tw/,DNS
3161,avangarddsl.ru,Avangard DSL,https://www.avangarddsl.ru/,DNS
3162,unitymedia.biz,Unity Media,https://www.unitymedia.de/,marketing
3163,xs4all.nl,XS4ALL,https://www.xs4all.nl/,first-party host
3164,pldt.net,PLDT,https://www.pldt.com.ph/,DNS
3165,sipa.be,SIPA Press,https://www.sipapress.com/,media
3166,provedorlive.com.br,Provedor Live,https://www.provedorlive.com.br/,static server
3167,mine.nu,DynDNS,https://www.dyndns.com/,DNS
3168,upcloud.host,UpCloud Ltd,https://upcloud.com/,static server
3169,litecoinpool.org,Litecoinpool,https://www.litecoinpool.org/,mining pool website
3170,kit.edu,Karlsruhe Institute of Technology (KIT),https://www.kit.edu/english/index.php,first-party host
3171,hqserv.co.il,HQServ,https://hqserv.co.il/,static server
3172,lionlink.net,LionLink Networks,https://lionlink.net/,DNS
3173,bysh.me,,,URL shortener
3174,n4t.co,Not found,,URL shortener
3175,bittorrent.com,"BitTorrent, Inc.",https://www.bittorrent.com/,static server
3176,mogilev.by,Mogilev Regional Executive Committee,http://mogilev-region.gov.by/en/,first-party host
3177,utorrent.com,BitTorrent Inc.,https://www.bittorrent.com/,CDN
3178,waimaoxiazai.com,Unknown,,Static server
3179,quantum.ru,Quantum,https://www.quantum.com/,first-party host
3180,nzbfinder.ws,Unknown,,first-party host
3181,pscp.tv,Periscope,https://www.pscp.tv/,marketing
3182,zen.co.uk,Zen Internet Ltd,https://www.zen.co.uk/,static server
3183,loggly.com,Loggly,https://www.loggly.com/,analytics
3184,sense.com,Sense,https://sense.com/,marketing
3185,internettl.org,Internet Archive,https://archive.org/,static server
3186,issuu.com,Issuu,https://issuu.com/,content hosting
3187,nixplay.com,Nixplay,https://www.nixplay.com/,marketing
3188,awsdns-29.com,Amazon Web Services,https://aws.amazon.com/,DNS
3189,awsdns-04.co.uk,Amazon,https://aws.amazon.com/,DNS
3190,awsdns-54.org,Amazon,https://aws.amazon.com/,DNS
3191,fibrestream.ca,Fibrestream,https://www.fibrestream.ca/,static server
3192,dynu.net,"Dynu Systems, Inc.",https://www.dynu.com/,DNS
3193,kik.com,Kik Interactive Inc.,https://www.kik.com/,first-party host
3194,wgrusers.com,WG&R Furniture,https://www.wgrfurniture.com/,first-party host
3195,vpopfan.tk,,,unknown
3196,plutex.de,Plutex,https://www.plutex.de/,first-party host
3197,lstn.net,LSTN Sound Co.,https://lstnsound.com/,static server
3198,arcanite.ch,Arcanite,https://arcanite.ch/,static server
3199,redventures.io,Red Ventures,https://www.redventures.com/,first-party host
