,remote_hostname,company,company_website,result
1400,totsuko.tv,Totsuko,totsuko.com,static server
1401,samsungdm.com,Samsung,https://www.samsung.com/,marketing
1402,t-mobile.com,T-Mobile,https://www.t-mobile.com/,first-party host
1403,life360.com,Life360,https://www.life360.com/,tracking
1404,tmocce.com,Unknown,,Unknown
1405,keywee.co,Keywee,https://keywee.co/,marketing
1406,texthelp.com,Texthelp,https://www.texthelp.com/,first-party host
1407,thewirecutter.com,The New York Times,https://www.nytimes.com/,product review and recommendation website
1408,onlineman.top,,,DNS
1409,bigcommerce.com,BigCommerce,https://www.bigcommerce.com/,e-commerce platform provider
1410,pinimg.com,Pinterest,https://www.pinterest.com/,CDN
1411,nianticlabs.com,"Niantic, Inc.",https://nianticlabs.com/,first-party host
1412,onelouder.com,OneLouder Apps,https://www.onelouder.com/,marketing
1413,jwpcdn.com,JW Player,https://www.jwplayer.com/,CDN
1414,wfxtriggers.com,Weatherford International,http://www.weatherford.com,marketing
1415,comporium.net,Comporium,https://www.comporium.com/,first-party host
1416,flashtalking.com,Flashtalking,https://www.flashtalking.com/,advertising
1417,extremereach.com,Extreme Reach,https://www.extremereach.com/,CDN
1418,ford.com,Ford Motor Company,https://www.ford.com/,first-party host
1419,whitehouse.gov,The White House,https://www.whitehouse.gov/,first-party host
1420,gm.com,General Motors,https://www.gm.com/,first-party host
1421,centrastage.net,CentraStage,https://www.centrastage.com/,CDN
1422,samplicio.us,Samplicio.us,https://samplicio.us/,marketing
1423,bethesda.net,Bethesda Softworks LLC,https://bethesda.net/en/home,first-party host
1424,serving-sys.com,Sizmek,https://www.sizmek.com/,advertising
1425,pscdn.co,Perfect Sense,https://www.perfectsensedigital.com/,CDN
1426,ghool.xyz,unknown,,DNS
1427,admedo.com,Admedo,https://www.admedo.com/,advertising
1428,adx1.com,Adx1,https://adx1.com/,advertising
1429,rhdemo.io,Unknown,,first-party host
1430,mi-img.com,Unknown,N/A,CDN
1431,tedcdn.com,Teads,https://www.teads.com/,CDN
1432,msgamestudios.com,MSGAME Studios,http://www.msgamestudios.com/,first-party host
1433,stubhub.com,StubHub,www.stubhub.com,ticket selling marketplace
1434,defensia.co.il,Defensia,https://defensia.co.il/,first-party host
1435,nelreports.net,Nelnet,https://www.nelnet.com/,tracking
1436,atwola.com,AT&T,https://www.att.com/,advertising
1437,thetacdn.net,Thetaris,https://thetaris.com/,CDN
1438,operacdn.com,Opera Software AS,https://www.opera.com/,CDN
1439,safebrowsing.apple,Apple Inc.,https://www.apple.com/,DNS
1440,tmsimg.com,Tealium,https://tealium.com/,CDN
1441,lge.com,LG Electronics,https://www.lg.com/,first-party host
1442,xumo.com,Xumo,https://www.xumo.com/,CDN
1443,dishanywhere.com,Dish Network,https://www.dish.com/,first-party host
1444,echostarbeta.com,Echostar Corporation,https://www.echostar.com/,static server
1445,digitalsmiths.net,Digitalsmiths,https://www.digitalsmiths.com/,analytics
1446,dishnetwork.com,DISH Network,https://www.dish.com/,first-party host
1447,dishaccess.tv,Dish Network,https://www.dish.com/,first-party host
1448,echostarprod.com,EchoStar Corporation,https://www.echostar.com/,static server
1449,digiteka.net,Digiteka,https://www.digiteka.com/,CDN
1450,sleepnumber.com,Sleep Number,www.sleepnumber.com,first-party host
1451,dictionary.com,Dictionary.com,https://www.dictionary.com,static server
1452,zoom.us,"Zoom Video Communications, Inc.",https://zoom.us/,first-party host
1453,fetchsport.com,Fetch Rewards,https://www.fetchrewards.com,marketing
1454,drivepedia.com,Drivepedia,https://www.drivepedia.com/,static server
1455,ovrc.com,"Oculus VR, LLC",https://www.oculus.com/,first-party host
1456,voo.be,Telenet,https://www.telenet.be/,first-party host
1457,amplifyapp.com,AWS Amplify,https://aws.amazon.com/amplify/,static server
1458,reloadedtech.com,Reloaded Technologies Inc.,https://reloadedtech.com/,static server
1459,onkyo.com,Onkyo Corporation,https://www.onkyo.com/,first-party host
1460,service-now.com,ServiceNow,https://www.servicenow.com/,first-party host
1461,ibm.com,IBM,https://www.ibm.com/,first-party host
1462,awsdns-22.org,Amazon Web Services,https://aws.amazon.com/,DNS
1463,awsdns-19.co.uk,"Amazon Web Services, Inc.",https://aws.amazon.com/,DNS
1464,googlefiber.net,Google,https://www.google.com/,CDN
1465,frontiernet.net,Frontier Communications Corporation,https://frontier.com/,static server
1466,bhn.net,Bright House Networks,https://www.brighthouse.com/,Static Server
