,remote_hostname,company,company_website,result
400,nintendo.net,Nintendo Co. Ltd.,https://www.nintendo.com/,first-party host
401,virginm.net,Virgin Media,virginmedia.com,DNS
402,onedrive.com,Microsoft Corporation,https://www.microsoft.com/,CDN
403,cloudflare.com,Cloudflare,www.cloudflare.com,CDN
404,windows.com,Microsoft Corporation,https://www.microsoft.com/en-us/,first-party host
405,brightcove.net,Brightcove Inc.,https://www.brightcove.com/,CDN
406,brightcove.com,Brightcove,https://www.brightcove.com/,CDN
407,discord.gg,Discord,https://discord.com/,first-party host
408,boltdns.net,Bolt,https://www.boltdns.net/,DNS
409,steampowered.com,Valve Corporation,https://www.valvesoftware.com/,static server
410,twitch.tv,"Twitch Interactive, Inc.",https://www.twitch.tv,CDN
411,salesforce.com,Salesforce,www.salesforce.com,first-party host
412,twitchcdn.net,"Twitch Interactive, Inc.",https://www.twitch.tv/,CDN
413,siteforce.com,Salesforce,https://www.salesforce.com/,marketing
414,transacme.com,Transacme,transacme.com,first-party host
415,tuyaus.com,,,
416,2o7.net,Adobe Systems,https://www.adobe.com/,analytics
417,ihrhls.com,,,CDN
418,iheart.com,"iHeartMedia, Inc.",https://iheartmedia.com/,first-party host
419,zillowstatic.com,Zillow Group,https://www.zillowgroup.com/,static server
420,gumgum.com,GumGum,https://gumgum.com/,advertising
421,tailtarget.com,Tail Target,https://tailtarget.com/,advertising
422,doordash.com,DoorDash,https://www.doordash.com/,first-party host
423,aiv-cdn.net,AIV,https://www.aiv-inc.com/,CDN
424,as13285.net,TalkTalk,https://www.talktalk.co.uk/,DNS
425,live.com,Microsoft Corporation,https://www.microsoft.com/,first-party host
426,meethue.com,Philips,www.philips.com,marketing
427,tplinkra.com,TP-Link,https://www.tp-link.com/,first-party host
428,tplinkcloud.com,"TP-Link Technologies Co., Ltd.",https://www.tp-link.com/,CDN
429,pushbullet.com,Pushbullet,https://www.pushbullet.com/,first-party host
430,nist.gov,National Institute of Standards and Technology,https://www.nist.gov/,first-party host
431,fungames-forfree.com,Fun Games For Free,https://www.fungames-forfree.com/,marketing
432,tunein.com,TuneIn Inc.,https://tunein.com/,first-party host
433,feelinsonice.com,"Uber Technologies, Inc.",https://www.uber.com/,marketing
434,adblockplus.org,eyeo GmbH,https://eyeo.com/,marketing
435,tuyaeu.com,,,
436,bamgrid.com,BAMTech Media,https://www.bamtechmedia.com/,CDN
437,babbel.com,Babbel,https://www.babbel.com/,first-party host
438,presage.io,Presage.IO,https://www.presage.io/,analytics
439,worldlifestyle.com,World Lifestyle,https://www.worldlifestyle.com/,marketing
440,irobotapi.com,iRobot Corporation,https://www.irobot.com/,first-party host
441,pbs.org,PBS,https://www.pbs.org/,static server
442,mlbstatic.com,Major League Baseball,https://www.mlb.com/,CDN
443,datadome.co,Datadome,https://www.datadome.co/,security and bot prevention
444,githubusercontent.com,GitHub,https://github.com/,CDN
445,tmdb.org,The Movie Database (TMDb),https://www.themoviedb.org/,static server
446,github.com,GitHub,https://github.com/,static server
447,opendns.com,OpenDNS,https://www.opendns.com/,DNS
448,bit.nl,BIT,https://www.bit.nl/,CDN
449,amplitude.com,Amplitude,https://amplitude.com,analytics
450,herokuapp.com,Heroku,https://www.heroku.com/,static server
451,alexa.com,Amazon.com,https://www.amazon.com/,analytics
452,imgur.com,Imgur,https://imgur.com/,CDN
453,tetaneutral.net,Tetaneutral.net,https://www.tetaneutral.net/,first-party host
454,amazontrust.com,Amazon,https://www.amazon.com/,CDN
455,amazon.de,Amazon,www.amazon.com,e-commerce
456,bit.ly,Bitly,https://bitly.com/,marketing
457,archive.org,Internet Archive,https://archive.org/,static server
458,segment.io,Segment,https://segment.com/,analytics
459,kodi.tv,XBMC Foundation,https://xbmc.org/,static server
460,op.gg,OP.GG Corp.,https://op.gg,analytics
461,f-droid.org,F-Droid Limited,https://www.f-droid.org/,CDN
462,lastpass.com,"LogMeIn, Inc.",https://www.logmeininc.com/,first-party host
463,quad9.net,Quad9,https://www.quad9.net/,DNS
464,bootstrapcdn.com,Bootstrap,https://getbootstrap.com/,CDN
465,fontawesome.com,Font Awesome,https://fontawesome.com/,CDN
466,jquery.com,The jQuery Foundation,https://jquery.org/,static server
467,speedtest.net,Ookla,https://www.ookla.com/,analytics
468,amazonpay.com,Amazon,https://www.amazon.com/,payment gateway
469,d3js.org,D3.js,https://d3js.org/,static server
470,datatables.net,SpryMedia Ltd,https://www.sprymedia.co.uk/,static server
471,myshopify.com,Shopify,https://www.shopify.com/,CDN
472,footprintdns.com,Footprint DNS LLC,https://footprintdns.com/,DNS
473,outlook.com,Microsoft Corporation,https://www.microsoft.com/,first-party host
474,webtest.net,Unknown,,DNS
475,hotmail.com,Microsoft Corporation,https://www.microsoft.com/,first-party host
