,remote_hostname,company,company_website,result
2600,grouponcdn.com,Groupon,https://www.groupon.com/,CDN
2601,iinet.net.au,iiNet,https://www.iinet.net.au/,first-party host
2602,mynetname.net,MyNetName,https://www.mynetname.net/,DNS
2603,liquidtelecom.net,Liquid Telecom,https://www.liquidtelecom.com/,CDN
2604,s-onetag.com,Onetag,https://onetag.com/,marketing
2605,tynt.com,Tynt,https://www.tynt.com/,copy-paste analytics and attribution platform
2606,liadm.com,Unknown,,The purpose of the provided URL could not be determined.
2607,onaudience.com,OnAudience,https://onaudience.com/,marketing
2608,dtscdn.com,CDN,https://www.dtscdn.com/,"The purpose of dtscdn.com is to serve as a content delivery network (CDN) for faster and more reliable delivery of digital content, such as images, videos, and other media files."
2609,riskified.com,Riskified,https://www.riskified.com/,marketing
2610,signifyd.com,Signifyd,https://www.signifyd.com/,marketing
2611,itech.ru,,,
2612,mobisystems.com,Mobisystems,https://www.mobisystems.com/,It is impossible to determine the purpose of the provided URL without additional information or context.
2613,zdnet.com,ZDNet,https://www.zdnet.com/,technology news website
2614,lifehacker.com,G/O Media,https://gizmodo.com/,advertising
2615,engadget.com,,,
2616,feedly.com,Feedly,https://feedly.com/,RSS feed reader and content aggregator service
2617,slashdot.org,Slashdot Media,https://slashdotmedia.com/,news and information website
2618,gog.com,GOG,gog.com,first-party host
2619,fedex.com,FedEx,https://www.fedex.com/,logistics and transportation
2620,bbc.net.uk,BBC,https://www.bbc.com/,{'purpose': 'first-party host'}
2621,boardingarea.com,BoardingArea,https://boardingarea.com/,marketing
2622,cnode.io,Node.js Foundation,https://nodejs.org/,community forum for Node.js developers
2623,escdn.co,Edgecast Networks,https://www.verizondigitalmedia.com/platform/edgecast-cdn/,CDN
2624,titnked.net,Unknown,,DNS
2625,usenet-crawler.com,Usenet-Crawler,https://www.usenet-crawler.com/,static server
2626,google.co.za,Google,https://www.google.com/,DNS
2627,b-cdn.net,CDN77,https://www.cdn77.com/,CDN
2628,streamable.com,Streamable,https://streamable.com/,video hosting platform
2629,unimelb.edu.au,The University of Melbourne,https://www.unimelb.edu.au/,First-party host
2630,nctu.edu.tw,National Chiao Tung University,https://www.nctu.edu.tw/,static server
2631,wxug.com,Weather Underground,https://www.wunderground.com/,analytics
2632,huffpost.com,HuffPost,www.huffpost.com,news and opinion website
2633,no-ip.com,No-IP,https://www.noip.com/,DNS
2634,pressablecdn.com,Pressable,https://pressable.com/,CDN
2635,campus-rv.net,Unknown,,Unable to determine the purpose of the provided URL
2636,shopifycloud.com,Shopify,https://www.shopify.com/,CDN
2637,uptimerobot.com,UptimeRobot,https://uptimerobot.com/,Website Monitoring and Status Checking
2638,launtel.net.au,Launtel,https://launtel.net.au/,DNS
2639,commbank.com.au,Commonwealth Bank of Australia,https://www.commbank.com.au/,first-party host
2640,citymapper.com,Citymapper Limited,https://citymapper.com/,analytics
2641,splitwise.com,Splitwise,https://www.splitwise.com/,first-party host
2642,mchsi.com,Mediacom Communications Corporation,https://mediacomcable.com/,DNS
2643,wargaming.net,Wargaming,https://www.wargaming.net/,first-party host
2644,kbronet.com.tw,"Kbro Co., Ltd.",https://www.kbro.com.tw/,First-party host
2645,home.ne.jp,NTT Communications,https://www.ntt.com/en/,DNS
2646,telenor.se,Telenor,https://www.telenor.se/,{'purpose': 'DNS'}
2647,la.net.ua,LA.NET Ukraine,https://la.net.ua/,first-party host
2648,digikabel.hu,Digi Kabel,https://www.digi.hu/,first-party host
2649,telekom.hu,Magyar Telekom,https://www.telekom.hu/,DNS
2650,amplia.co.tt,Amplia Communications,https://www.amplia.co.tt/,CDN
2651,privacy.network,Privacy.net,https://privacy.net,DNS
2652,cloudmobi.net,CloudMobi,https://cloudmobi.net/,marketing
2653,libreelec.tv,LibreELEC,https://libreelec.tv/,static server
2654,envisacor.com,Envisacor,https://envisacor.com/,It is not possible to determine the purpose of the provided URL without further information.
2655,brivity.com,Brivity,https://www.brivity.com/,marketing
2656,hubapi.com,HubSpot,https://www.hubspot.com/,marketing
2657,hsadspixel.net,Adobe,https://www.adobe.com/,marketing
2658,hsleadflows.net,HubSpot,https://www.hubspot.com/,marketing
2659,netvigator.com,Netvigator,https://www.netvigator.com/,DNS
2660,real-debrid.com,Real-Debrid,https://real-debrid.com/,CDN
2661,google.pt,DNS,https://www.google.com/intl/pt-PT/about/,The provided URL belongs to the DNS (Domain Name System) of Google Portugal.
2662,gismeteo.ru,Gismeteo,https://www.gismeteo.ru/,Weather forecasting and reporting website
2663,ladmedia.fr,LadMedia,https://ladmedia.fr/,marketing
2664,wonderpush.com,WonderPush,https://www.wonderpush.com/,marketing
2665,fonts.net,Fonts.net,https://www.fonts.com/,CDN
2666,discourse-cdn.com,Discourse,https://www.discourse.org/,CDN
2667,ambientweather.net,Ambient Weather,https://www.ambientweather.com/,e-commerce website
2668,thetake.com,TheTake,https://www.thetake.com/,marketing
2669,shopifycdn.com,Shopify,https://www.shopify.com/,CDN
2670,stamped.io,stamped.io,https://stamped.io/,marketing
2671,inet.fi,inet.fi,https://www.inet.fi/,DNS
2672,myicomfort.com,iComfort,https://www.myicomfort.com/,first-party host
2673,omegacdn.net,Omega CDN,https://omegacdn.net/,CDN
2674,psicdn.net,PSI Services LLC,https://www.psionline.com/,CDN
2675,epson.net,Epson,https://www.epson.com/,first-party host
2676,express.co.uk,Express.co.uk,https://www.express.co.uk/,news website
2677,b2c.com,Unknown,,Cannot determine the purpose of the provided URL
2678,torrenti.al,,,
2679,nuki.io,Nuki,https://nuki.io/,"{'purpose': 'smart lock technology', 'description': 'Nuki is a smart lock technology company that provides solutions for smart access to your home or office. Their URL is used for marketing and advertising their products and services.'}"
2680,bldrdoc.gov,National Institute of Standards and Technology,https://www.nist.gov/,DNS
2681,nuri.net,Nuri,https://nuri.net/,static server
2682,cmcore.com,CMCore,https://cmcore.com/,CDN
2683,akahost.net,CDN,https://www.akahost.net/,The provided URL belongs to a Content Delivery Network (CDN).
2684,whatbox.ca,Whatbox Inc.,https://whatbox.ca/,static server
2685,rapidssl.com,RapidSSL,https://www.rapidssl.com/,SSL/TLS Certificate Provider
2686,kalay.net.cn,Kalay Networks,https://www.kalay.net.cn,DNS
2687,protonvpn.com,ProtonVPN,https://protonvpn.com/,VPN service provider
2688,startpage.com,Startpage BV,https://www.startpage.com/,search engine
2689,apsalar.com,Apsalar,https://apsalar.com/,marketing
2690,latt.net,LATT,https://www.latt.net/,DNS
2691,apple-studies.com,Unknown,,This URL does not provide enough information to determine its purpose.
2692,shelly.cloud,Shelly Cloud,https://shelly.cloud/,static server
2693,brightspace.com,Brightspace,https://www.brightspace.com/,marketing
2694,cambrium.nl,Cambrium,https://www.cambrium.nl/,DNS
2695,t-online.de,Deutsche Telekom AG,https://www.telekom.com/en,DNS
2696,azure-devices.net,Microsoft,https://www.microsoft.com/,CDN
2697,warthunder.com,Gaijin Entertainment,https://gaijinent.com/,"This URL is the main website for their online multiplayer game 'War Thunder'. The purpose of this URL is to serve as a first-party host for the game's web portal, where players can access game information, news, and community features."
2698,macrumors.com,MacRumors,https://www.macrumors.com/,first-party host
2699,ct.co.cr,NIC Costa Rica,https://www.nic.cr/,DNS
2700,laposte.net,La Poste,https://www.laposte.fr/,"{'purpose': 'first-party host', 'description': 'La Poste is hosting content on this domain for its own use, not for the purpose of tracking, marketing, advertising, analytics or CDN.'}"
2701,effectivemeasure.net,Effective Measure,https://www.effectivemeasure.com/,analytics
2702,myfox.io,Myfox,https://myfox.io/,marketing
2703,cv.net,CV,https://www.cv.net/,DNS
2704,dowjoneson.com,Dow Jones & Company,https://www.dowjones.com/,marketing
2705,9to5mac.com,9to5Mac,https://9to5mac.com/,tech news website
2706,volia.net,Volia,https://volia.com,first-party host
2707,snap.net.nz,Snap Internet,https://www.snap.net.nz/,DNS
2708,mytotalconnectcomfort.com,Honeywell,https://www.honeywell.com/,first-party host
2709,astar.mobi,"Astar Network Co., Ltd",https://www.astar.network/,DNS
2710,webredirect.org,Marketing,https://webredirect.org/,"This URL is used for redirecting web traffic as part of a marketing campaign, most likely to track clicks and conversions."
2711,caesar.bet,Caesar Betting Website,https://caesar.bet/,first-party host
2712,verisure.com,Verisure,https://www.verisure.com/,marketing
2713,podbean.com,Podbean,https://www.podbean.com/,marketing
2714,ip-94-23-201.eu,,,
2715,onthe.io,OnThe.io,https://onthe.io/,marketing
2716,teksavvy.com,TekSavvy,https://teksavvy.com/,DNS
2717,exetel.com.au,Exetel,https://www.exetel.com.au/,DNS
2718,ziggo.nl,Ziggo,https://www.ziggo.nl/,first-party host
2719,planet.nl,Planet Internet,https://www.planet.nl/,DNS
2720,telfort.nl,Telfort,https://www.telfort.nl/,first-party host
2721,alshamil.net.ae,Al Shamil,https://www.alshamil.net.ae/,DNS
2722,kuzbass.net,KuzbassNet,https://www.kuzbass.net/,DNS
2723,mycomspan.com,MyComSpan,https://www.mycomspan.com/,It is not possible to determine the purpose of the provided URL without additional information.
2724,squirt.org,,,
2725,gitlab.io,GitLab,https://about.gitlab.com/,static server
2726,dartsearch.net,Dartsearch,https://dartsearch.net/,marketing
2727,tinder.com,Tinder,https://tinder.com/,"{'purpose': 'dating', 'category': 'first-party host'}"
2728,myfairpoint.net,FairPoint Communications,https://www.frontier.com/,DNS
