,remote_hostname,company,company_website,result
3200,brightspotcdn.com,Brightspot,https://www.brightspot.com/,CDN
3201,symbiant.io,Symbiant Analytics,https://symbiant.io/,analytics
3202,wfu.edu,Wake Forest University,https://www.wfu.edu/,"{'purpose': 'first-party host', 'description': 'The URL belongs to the official website of Wake Forest University, which is a first-party host. It is used to provide information about the university, its programs, and services to its students, faculty, staff, and visitors.'}"
3203,jobcase.com,Jobcase,https://www.jobcase.com/,marketing
3204,mainframe2.com,Mainframe2,https://www.mainframe2.com/,static server
3205,myfoscam.com,Foscam,https://www.foscam.com,static server
3206,p85.live,,,
3207,tinkercad.com,Tinkercad,https://www.tinkercad.com/,static server
3208,anker-in.com,Anker Innovations Limited,https://www.anker.com/,marketing
3209,eufylife.com,Eufy,https://www.eufylife.com/,marketing
3210,evergreen.space,Evergreen,evergreen.space,static server
3211,pushover.net,Pushover,https://pushover.net/,marketing
3212,cprapid.com,CPX Interactive,https://www.cpxi.com/,advertising
3213,channeladvisor.com,ChannelAdvisor,https://www.channeladvisor.com/,marketing
3214,rainmachine.com,RainMachine,https://www.rainmachine.com/,marketing
3215,fedoraproject.org,Fedora Project,https://getfedora.org/,static server
3216,phuket.com,Phuket.com,https://www.phuket.com/,"{'purpose': 'first-party host', 'description': 'Phuket.com is most likely the primary domain for the company operating within the Phuket region, providing information and services related to tourism, travel, hospitality or local businesses. As a first-party host, the domain serves its own content, without relying on external servers.'}"
3217,multidoge.org,MultiDoge,https://multidoge.org/,static server
3218,abuse.ch,abuse.ch,https://abuse.ch/,DNS
3219,nouvelobs.com,Le Nouvel Observateur,https://www.nouvelobs.com/,news website
3220,ibroadlink.com,BroadLink,https://www.ibroadlink.com/,CDN
3221,broadlink.com.cn,BroadLink,https://www.ibroadlink.com/,first-party host
3222,lswf.net,,,
3223,tplinknbu.com,TP-Link,https://www.tp-link.com/,DNS
3224,adroll.com,AdRoll,https://www.adroll.com/,marketing
3225,gandi.net,Gandi,https://www.gandi.net/,"{'purpose': 'DNS', 'description': 'Gandi is a domain name registrar and DNS provider. This URL may be used to manage DNS records for a domain registered with Gandi.'}"
