,remote_hostname,company,company_website,result
1000,espn.com,ESPN,https://www.espn.com/,CDN
1001,shoofle.tv,CDN,https://www.shoofle.tv/,"The provided URL is for a Content Delivery Network (CDN) that is used to deliver media content, such as videos, to end-users efficiently and reliably. Shoofle.tv is likely using this CDN to ensure that their videos are streamed and loaded quickly without interruption."
1002,auditude.com,Auditude,https://www.auditude.com/,advertising
1003,starz.com,Starz,https://www.starz.com/,marketing
1004,aboutamazon.com,Amazon,https://www.amazon.com/,marketing
1005,winkapp.com,Wink,https://www.wink.com/,first-party host
1006,drugfree.org,Partnership to End Addiction,https://drugfree.org/,marketing
1007,7tv.de,ProSiebenSat.1 Media SE,https://www.prosiebensat1.com/,content delivery network (CDN)
1008,symantec.com,Symantec,https://www.symantec.com/,security software and services
1009,norton.com,Norton,https://www.norton.com,DNS
1010,cloudflare-dns.com,Cloudflare,https://www.cloudflare.com/,DNS
1011,symantecliveupdate.com,Symantec,https://www.symantec.com/,CDN
1012,keepa.com,Keepa,https://keepa.com/,analytics
1013,rbxcdn.com,CDN77,https://www.cdn77.com/,CDN
1014,roblox.com,Roblox Corporation,https://www.roblox.com/,first-party host
1015,bing.net,Microsoft Corporation,https://www.microsoft.com/,search engine
1016,glpals.com,,,
1017,tripadvisor.com,TripAdvisor,https://www.tripadvisor.com/,marketing
1018,coucou-networks.fr,Coucou Networks,https://coucou-networks.fr,first-party host
1019,bbc.co.uk,BBC,https://www.bbc.com/,first-party host
1020,googlehosted.com,Google,https://www.google.com/,CDN
1021,althub.co.za,Altitude Media,https://altitudemedia.co.za/,marketing
1022,aylanetworks.com,Ayla Networks,https://www.aylanetworks.com/,IoT platform for manufacturers to connect and manage their devices
1023,fastnzb.com,Unknown,,Cannot determine the exact purpose of the provided URL
1024,lbdns-streamguys.com,StreamGuys,https://www.streamguys.com/,DNS
1025,hinet.net,HiNet,https://www.hinet.net/,DNS
1026,7-eleven.com,7-Eleven,https://www.7-eleven.com/,first-party host
1027,nflximg.com,Netflix,www.netflix.com,CDN
1028,oui-0x00199d.com,OUI,https://www.oui.sncf/,DNS
1029,wd2go.com,Western Digital,https://www.westerndigital.com/,static server
1030,arloxcld.com,Arlo,https://www.arlo.com/,CDN
1031,ntp.se,NTP Pool Project,http://www.pool.ntp.org/,DNS
1032,ancestry.com,Ancestry,https://www.ancestry.com/,first-party host
1033,braze.com,Braze,https://www.braze.com/,marketing
1034,adsmoloco.com,Adsmoloco,https://adsmoloco.com/,advertising
1035,svt.se,SVT (Sveriges Television),https://www.svt.se/,first-party host
1036,svtstatic.se,SVT,https://www.svt.se/,static server
1037,oculus.com,Oculus,https://www.oculus.com/,{'purpose': 'marketing'}
1038,macrium.com,Macrium,https://www.macrium.com/,marketing
1039,ed.ac.uk,University of Edinburgh,www.ed.ac.uk,first-party host
1040,synology.me,Synology,https://www.synology.com/,DNS
1041,kimsufi.com,Kimsufi,https://www.kimsufi.com/,static server
1042,quickconnect.to,QuickConnect,https://quickconnect.to/,static server
1043,hosteurope.de,Host Europe,https://www.hosteurope.de/,DNS
1044,ltsapis.goog,Google,https://www.google.com/,CDN
1045,akacdn.co,Akamai Technologies,https://www.akamai.com/,CDN
1046,neatocloud.com,Neato Cloud,https://neatocloud.com/,It is not possible to determine the purpose of this URL without additional information.
1047,synocommunity.com,SynoCommunity,https://www.synocommunity.com/,CDN
1048,dtvce.com,Dynatrace,https://www.dynatrace.com/,analytics
1049,rollout.io,Rollout.io,https://rollout.io/,CDN
1050,vodafonedsl.it,Vodafone Italia S.p.A.,https://www.vodafone.it/,DNS
1051,jetbrains.com,JetBrains,https://www.jetbrains.com/,first-party host
1052,pndsn.com,PubNub,https://www.pubnub.com/,CDN
1053,steamcommunity.com,Valve Corporation,https://www.valvesoftware.com/,first-party host
1054,anydesk.com,AnyDesk Software GmbH,https://anydesk.com/,CDN
1055,ddns.net,DNS,https://en.wikipedia.org/wiki/Dynamic_DNS,The provided URL is likely being used as a Dynamic DNS (DDNS) service.
1056,contabo.net,Contabo GmbH,https://contabo.com/,static server
1057,your-server.de,Your-Server.de,https://www.your-server.de/,static server
1058,rima-tde.net,TDE Group,https://tde.group/,DNS
1059,contaboserver.net,Contabo GmbH,https://contabo.com/,static server
1060,northghost.com,Northghost,https://northghost.com/,VPN service provider
1061,no-reverse-dns-configured.com,,,DNS
1062,netsystemsresearch.com,Net Systems Research,https://www.netsystemsresearch.com/,It is not possible to determine the purpose of the provided URL without additional information.
1063,intrinsec.com,Intrinsec,https://intrinsec.com,Cannot determine the purpose of the URL without additional information.
1064,adscore.com,AdScore,https://www.adscore.com/,marketing
1065,server-hosting.expert,,,invalid URL
1066,cloudwaysapps.com,Cloudways,https://www.cloudways.com/,CDN
1067,cloudedic.net,Cloudedic,https://www.cloudedic.net/,DNS
1068,vsys.host,Static Server,https://www.cloudflare.com/products/cloudflare-cdn/,"The provided URL appears to be a static server that serves static content such as HTML, CSS, and JS files."
1069,shadowserver.org,Shadowserver Foundation,https://www.shadowserver.org/,DNS
1070,shodan.io,Shodan,https://www.shodan.io/,"search engine for internet-connected devices and systems; used for security research, vulnerability scanning, and finding internet-facing devices and services"
1071,xwinnet.biz,Xwinnet,https://www.xwinnet.com/,Cannot determine the purpose of the provided URL
1072,quadmetrics.com,QuadMetrics,https://quadmetrics.com/,analytics
1073,caacbook.com,Unknown,,Unable to determine the purpose of the URL
1074,ovo.sc,,,Unable to determine the purpose of the provided URL.
1075,ucsd.edu,"University of California, San Diego",https://ucsd.edu/,first-party host
1076,threatsinkhole.com,ThreatSTOP,https://www.threatstop.com/,DNS
1077,mmms.eu,MMMS,https://www.mmms.eu/,static server
1078,acsechocaptiveportal.com,,,
1079,musicradio.com,Music Radio,https://www.musicradio.com/,first-party host
1080,statcounter.com,StatCounter,https://statcounter.com,analytics
1081,quicinc.com,Qualcomm,https://www.qualcomm.com/,CDN
