,remote_hostname,company,company_website,result
1800,bannersnack.com,Bannersnack,https://www.bannersnack.com/,marketing
1801,sony-asia.com,Sony Corporation,https://www.sony.net/,first-party host
1802,wtnet.de,WTnet,https://wtnet.de/,DNS
1803,tng.de,TNG Technology Consulting GmbH,https://www.tngtech.com/,"TNG Technology Consulting GmbH is a technology consulting company. The provided URL does not seem to be for tracking, marketing, advertising, CDN, static server, DNS, or first-party host purposes. It could be a regular web page or serve other purposes."
1804,vsm.sh,Vercel,https://vercel.com/,CDN
1805,ooklaserver.net,Ookla,https://www.ookla.com/,CDN
1806,stocard-backend.com,,,
1807,stocard.de,Stocard,https://stocard.de/,marketing
1808,doodle.com,Doodle,https://doodle.com,marketing
1809,cardiogr.am,Cardiogram,https://www.cardiogram.com/,health analytics
1810,88-f.net,Unknown,,The purpose of the URL is unclear and requires further investigation.
1811,evehome.com,Eve Systems GmbH,https://www.evehome.com/,marketing
1812,web.de,WEB.DE,https://www.web.de/,first-party host
1813,amazon.eu,Amazon,https://www.amazon.com/,CDN
1814,chime.aws,Amazon,https://aws.amazon.com/,CDN
1815,nai.com,NAI,https://www.nai.com/,marketing
1816,travelfuntu.com,TravelFuntu,https://travelfuntu.com/,travel website
1817,cookielaw.org,OneTrust,https://www.onetrust.com/,Tracking
1818,ugdturner.com,UGD Turner,https://ugdturner.com/,Cannot determine the purpose of the URL without additional information
1819,flightcdn.com,Flight CDN,https://flightcdn.com,CDN
1820,nordcdn.com,NordVPN,https://nordvpn.com/,CDN
1821,creativecommons.org,Creative Commons,https://creativecommons.org/,marketing
1822,ltlxvxjjmvhn.me,Unknown,,Unable to determine the purpose of the provided URL
1823,epgsky.com,EPG Sky,https://www.epgsky.com,DNS
1824,advertising.com,Advertising.com,https://www.advertising.com/,advertising
1825,w55c.net,CDN77,https://www.cdn77.com/,CDN
1826,turn.com,TURN Inc.,https://www.amobee.com/,advertising
1827,linksynergy.com,LinkShare,https://www.linkshare.com/,marketing
1828,fossmint.com,FossMint,https://www.fossmint.com/,{'purpose': 'First-party host'}
1829,sync.com,Sync.com,https://www.sync.com/,cloud storage
1830,eloqua.com,Eloqua,https://www.oracle.com/marketingcloud/products/marketing-automation/eloqua/,marketing
1831,line-scdn.net,LINE Corporation,https://linecorp.com/,CDN
1832,naver.jp,NAVER Corporation,https://www.navercorp.com/,first-party host
1833,lithium.com,Lithium Technologies,https://www.lithium.com/,marketing
1834,rackcdn.com,Rackspace CDN,https://www.rackspace.com/cdn,CDN
1835,wayfair.com,Wayfair,https://www.wayfair.com/,e-commerce
1836,bluecore.com,Bluecore,https://www.bluecore.com,marketing
1837,res-x.com,Resonate,https://www.resonate.com/,marketing
1838,gimbal.com,Gimbal,https://gimbal.com/,marketing
1839,tripit.com,TripIt,https://www.tripit.com/,travel itinerary management
1840,myfoscam.org,Foscam,https://www.foscam.com/,first-party host
1841,blueirissoftware.com,Blue Iris Software,https://blueirissoftware.com/,static server
1842,freshdesk.com,Freshworks,https://www.freshworks.com/,first-party host
1843,fuse.net,Fuse Internet Access,https://www.fuse.net/,DNS
1844,spcsdns.net,SPCSDNS,,DNS
1845,lutron.com,Lutron,www.lutron.com,static server
1846,xively.com,,,
1847,megirl.com,MeGirl,https://megirl.com/,marketing
1848,trutri.org,TruTri,https://trutri.org/,DNS
1849,ft.lk,Daily FT,https://www.ft.lk/,"{'purpose': 'first-party host', 'description': 'The URL belongs to Daily FT website, which is the first-party host (the website that a user intends to visit directly) where the content is hosted.'}"
