,remote_hostname,company,company_website,result
0,googleusercontent.com,,,
1,google.com,Google,https://www.google.com/,"{'purpose': ['DNS', 'CDN', 'Analytics']}"
2,gstatic.com,Google,https://www.google.com/,CDN
3,nflxso.net,Netflix,https://www.netflix.com/,CDN
4,netflix.com,Netflix,https://www.netflix.com/,streaming service provider - first-party host
5,scdn.co,StackPath,https://www.stackpath.com/,CDN
6,spotify.com,Spotify,https://www.spotify.com/,first-party host
7,nflxext.com,Netflix,https://www.netflix.com/,marketing
8,sentry-cdn.com,Sentry,https://sentry.io/,CDN
9,amazonaws.com,Amazon,https://aws.amazon.com/,CDN
10,youtube.com,YouTube,https://www.youtube.com/,video sharing platform
11,ytimg.com,Google,https://www.google.com/,CDN
12,gvt2.com,Unknown,,Cannot determine the purpose of the URL. It may not have a clear purpose or there may not be enough information available.
13,amazon.com,CDN,https://aws.amazon.com/cloudfront/,"The provided URL is a content delivery network (CDN) used by Amazon to distribute static content, such as images and videos, to end users worldwide. CloudFront is Amazon's global CDN service that securely delivers data, videos, applications, and APIs to customers globally with low latency, high transfer speeds, all within a developer-friendly environment."
14,amazonvideo.com,Amazon,https://www.amazon.com/,CDN
15,roku.com,Roku,https://www.roku.com/,marketing
16,googlevideo.com,CDN,https://www.google.com/intl/en/about/,"The provided URL serves as a content delivery network (CDN) for Google's video content, enabling fast and reliable streaming to users around the world."
17,conviva.com,Conviva,https://www.conviva.com/,analytics
18,ggpht.com,Google,https://www.google.com/,CDN
19,googlesyndication.com,Google,https://www.google.com/,advertising
20,media-amazon.com,Amazon,https://www.amazon.com/,CDN
21,akamaihd.net,Akamai Technologies,https://www.akamai.com/,CDN
22,doubleclick.net,DoubleClick,https://www.doubleclick.net/,advertising
23,googleadservices.com,Google,https://www.google.com/,advertising
24,nflxvideo.net,Netflix,https://www.netflix.com/,CDN
25,aiv-delivery.net,AIV - Advanced Interactive Video Technologies Inc.,https://www.aiv-delivery.net/,CDN
26,hbogo.com,HBO,https://www.hbo.com/,marketing
27,hbo.com,HBO,https://www.hbo.com/,"{'purpose': 'content delivery (CDN)', 'description': ""The provided URL is primarily used as a content delivery network (CDN) providing quick and reliable access to HBO's shows, movies and other content to their viewers via their website, apps and other digital platforms. The CDN allows for faster and more efficient content delivery by caching content on multiple servers located around the world, reducing the distance between the viewer and the content they want to access.""}"
28,dns.google,Google,https://www.google.com,DNS
29,mgo-images.com,CDN,https://www.maxcdn.com/,mgo-images.com URL is a content delivery network (CDN) used to distribute images and other static content to users from servers located around the world to improve website performance and speed.
30,mgo.com,MGO,https://www.mgo.com/,It is not possible to determine the purpose of the provided URL without additional information.
31,rokutime.com,,,
32,plex.direct,Plex,https://www.plex.tv/,CDN
33,ampproject.org,AMP Project,https://amp.dev/,CDN
34,omtrdc.net,Adobe Systems,https://www.adobe.com/,analytics
35,plex.tv,Plex,https://www.plex.tv/,CDN
